StateID,StateName,DRG,AverageCost
MO,Missouri,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8179
NM,New Mexico,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,8179
GA,Georgia,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8179
NV,Nevada,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,8167
OR,Oregon,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,8167
ME,Maine,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,8163
LA,Louisiana,811 - RED BLOOD CELL DISORDERS W MCC,8161
OR,Oregon,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,8161
PA,Pennsylvania,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,8154
NV,Nevada,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,8149
CO,Colorado,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,8143
IL,Illinois,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",8142
WY,Wyoming,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,8140
DE,Delaware,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",8139
VT,Vermont,389 - G.I. OBSTRUCTION W CC,8138
IA,Iowa,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8134
OR,Oregon,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,8134
MI,Michigan,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",8132
NC,North Carolina,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,8132
NM,New Mexico,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",8129
IN,Indiana,811 - RED BLOOD CELL DISORDERS W MCC,8128
OR,Oregon,885 - PSYCHOSES,8125
PA,Pennsylvania,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",8123
MI,Michigan,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",8122
AZ,Arizona,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",8121
OK,Oklahoma,811 - RED BLOOD CELL DISORDERS W MCC,8121
AK,Alaska,379 - G.I. HEMORRHAGE W/O CC/MCC,8111
NY,New York,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,8107
SC,South Carolina,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,8104
VA,Virginia,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,8103
OR,Oregon,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,8102
SD,South Dakota,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,8102
IL,Illinois,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,8101
HI,Hawaii,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",8099
ME,Maine,811 - RED BLOOD CELL DISORDERS W MCC,8099
MA,Massachusetts,885 - PSYCHOSES,8097
HI,Hawaii,389 - G.I. OBSTRUCTION W CC,8094
WY,Wyoming,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,8094
KY,Kentucky,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8090
RI,Rhode Island,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,8089
AK,Alaska,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,8089
CO,Colorado,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,8084
SD,South Dakota,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,8081
WI,Wisconsin,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,8076
MI,Michigan,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,8075
NC,North Carolina,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",8073
NH,New Hampshire,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",8069
IL,Illinois,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",8068
RI,Rhode Island,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,8067
NJ,New Jersey,885 - PSYCHOSES,8066
NE,Nebraska,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",8059
MN,Minnesota,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",8058
DC,District of Columbia,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,8058
CA,California,389 - G.I. OBSTRUCTION W CC,8055
MD,Maryland,389 - G.I. OBSTRUCTION W CC,8054
OK,Oklahoma,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8054
NE,Nebraska,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",8050
IL,Illinois,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",8050
ND,North Dakota,811 - RED BLOOD CELL DISORDERS W MCC,8049
ME,Maine,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,8048
FL,Florida,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,8044
RI,Rhode Island,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,8044
RI,Rhode Island,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",8036
SC,South Carolina,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",8035
WA,Washington,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,8032
WA,Washington,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",8028
DC,District of Columbia,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,8024
ME,Maine,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,8024
HI,Hawaii,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,8023
SD,South Dakota,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,8016
CT,Connecticut,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,8011
NV,Nevada,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",8007
MT,Montana,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,8006
MS,Mississippi,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,8006
UT,Utah,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,8004
OR,Oregon,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,8001
AZ,Arizona,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7996
CT,Connecticut,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7993
MS,Mississippi,811 - RED BLOOD CELL DISORDERS W MCC,7992
MN,Minnesota,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7990
TX,Texas,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7990
MN,Minnesota,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7987
WV,West Virginia,811 - RED BLOOD CELL DISORDERS W MCC,7978
IL,Illinois,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7978
CT,Connecticut,378 - G.I. HEMORRHAGE W CC,7974
NV,Nevada,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7964
RI,Rhode Island,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,7963
HI,Hawaii,603 - CELLULITIS W/O MCC,7963
MN,Minnesota,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,7962
AK,Alaska,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",7961
OR,Oregon,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7958
ID,Idaho,811 - RED BLOOD CELL DISORDERS W MCC,7953
NM,New Mexico,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7952
WY,Wyoming,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,7947
ME,Maine,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7947
GA,Georgia,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7943
AZ,Arizona,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7941
MI,Michigan,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7939
UT,Utah,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7938
SC,South Carolina,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7938
WI,Wisconsin,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7936
NH,New Hampshire,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7936
DE,Delaware,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7934
SD,South Dakota,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7928
NV,Nevada,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7927
UT,Utah,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7925
SD,South Dakota,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7924
KY,Kentucky,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7909
SD,South Dakota,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7908
OH,Ohio,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7906
CT,Connecticut,292 - HEART FAILURE & SHOCK W CC,7904
GA,Georgia,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7903
IN,Indiana,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,7902
KY,Kentucky,811 - RED BLOOD CELL DISORDERS W MCC,7901
MA,Massachusetts,176 - PULMONARY EMBOLISM W/O MCC,7900
CT,Connecticut,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,7899
AZ,Arizona,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7896
CT,Connecticut,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,7893
HI,Hawaii,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,7891
NE,Nebraska,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7887
NM,New Mexico,811 - RED BLOOD CELL DISORDERS W MCC,7885
LA,Louisiana,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7885
WI,Wisconsin,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7882
TN,Tennessee,811 - RED BLOOD CELL DISORDERS W MCC,7879
CO,Colorado,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7879
MI,Michigan,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7878
MA,Massachusetts,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7875
NJ,New Jersey,683 - RENAL FAILURE W CC,7871
NE,Nebraska,811 - RED BLOOD CELL DISORDERS W MCC,7871
MO,Missouri,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7869
NE,Nebraska,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7869
CA,California,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,7867
NE,Nebraska,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7867
TX,Texas,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,7859
NY,New York,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,7858
CT,Connecticut,194 - SIMPLE PNEUMONIA & PLEURISY W CC,7857
ME,Maine,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7853
NC,North Carolina,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7849
CT,Connecticut,683 - RENAL FAILURE W CC,7845
WI,Wisconsin,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7841
SC,South Carolina,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7840
NV,Nevada,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7836
ND,North Dakota,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7835
NJ,New Jersey,176 - PULMONARY EMBOLISM W/O MCC,7833
MA,Massachusetts,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,7832
CT,Connecticut,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,7830
OK,Oklahoma,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7828
MI,Michigan,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7825
FL,Florida,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7824
TX,Texas,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7823
NC,North Carolina,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7822
HI,Hawaii,101 - SEIZURES W/O MCC,7820
KY,Kentucky,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7817
MT,Montana,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7816
ID,Idaho,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7810
OR,Oregon,176 - PULMONARY EMBOLISM W/O MCC,7809
CO,Colorado,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7807
AK,Alaska,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",7801
VA,Virginia,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7800
UT,Utah,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7794
PA,Pennsylvania,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7794
HI,Hawaii,552 - MEDICAL BACK PROBLEMS W/O MCC,7794
MT,Montana,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7793
IA,Iowa,811 - RED BLOOD CELL DISORDERS W MCC,7793
KS,Kansas,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,7791
UT,Utah,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7790
NH,New Hampshire,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7788
NJ,New Jersey,378 - G.I. HEMORRHAGE W CC,7784
NJ,New Jersey,194 - SIMPLE PNEUMONIA & PLEURISY W CC,7781
NJ,New Jersey,292 - HEART FAILURE & SHOCK W CC,7776
PA,Pennsylvania,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7774
MN,Minnesota,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,7773
CT,Connecticut,300 - PERIPHERAL VASCULAR DISORDERS W CC,7772
NY,New York,202 - BRONCHITIS & ASTHMA W CC/MCC,7771
MD,Maryland,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,7770
TX,Texas,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7767
OH,Ohio,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7763
AK,Alaska,638 - DIABETES W CC,7763
WV,West Virginia,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,7761
IL,Illinois,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7758
AK,Alaska,069 - TRANSIENT ISCHEMIA,7755
MI,Michigan,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7751
CO,Colorado,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7750
DC,District of Columbia,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,7745
MA,Massachusetts,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,7741
MO,Missouri,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7737
RI,Rhode Island,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7736
OH,Ohio,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7733
MS,Mississippi,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7727
NC,North Carolina,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7725
PA,Pennsylvania,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7721
WA,Washington,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,7721
KS,Kansas,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7716
MS,Mississippi,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7713
OK,Oklahoma,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7710
TX,Texas,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7710
MN,Minnesota,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7708
WA,Washington,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,7705
IL,Illinois,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7705
NJ,New Jersey,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7699
MN,Minnesota,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,7696
LA,Louisiana,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7693
KS,Kansas,811 - RED BLOOD CELL DISORDERS W MCC,7693
MD,Maryland,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,7687
LA,Louisiana,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7686
MO,Missouri,811 - RED BLOOD CELL DISORDERS W MCC,7685
NM,New Mexico,194 - SIMPLE PNEUMONIA & PLEURISY W CC,7685
NY,New York,389 - G.I. OBSTRUCTION W CC,7684
WA,Washington,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,7683
AK,Alaska,101 - SEIZURES W/O MCC,7683
DC,District of Columbia,101 - SEIZURES W/O MCC,7681
UT,Utah,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7681
CT,Connecticut,389 - G.I. OBSTRUCTION W CC,7680
IN,Indiana,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7671
RI,Rhode Island,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,7669
MA,Massachusetts,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,7669
GA,Georgia,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7666
MT,Montana,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7661
NV,Nevada,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7660
NH,New Hampshire,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7660
IN,Indiana,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,7659
PA,Pennsylvania,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7658
WA,Washington,176 - PULMONARY EMBOLISM W/O MCC,7647
ID,Idaho,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7645
WI,Wisconsin,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,7643
ND,North Dakota,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7642
TX,Texas,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7641
CO,Colorado,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7638
NV,Nevada,176 - PULMONARY EMBOLISM W/O MCC,7636
CT,Connecticut,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,7624
RI,Rhode Island,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7620
ID,Idaho,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7619
AK,Alaska,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,7618
ND,North Dakota,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7616
WV,West Virginia,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7615
IA,Iowa,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7614
NH,New Hampshire,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,7613
MA,Massachusetts,378 - G.I. HEMORRHAGE W CC,7611
LA,Louisiana,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7611
WI,Wisconsin,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7611
TX,Texas,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7611
DC,District of Columbia,638 - DIABETES W CC,7611
MN,Minnesota,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,7604
MT,Montana,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7598
TN,Tennessee,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,7596
OK,Oklahoma,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7596
AZ,Arizona,176 - PULMONARY EMBOLISM W/O MCC,7596
RI,Rhode Island,176 - PULMONARY EMBOLISM W/O MCC,7595
WI,Wisconsin,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7595
AR,Arkansas,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,7595
NE,Nebraska,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7587
MD,Maryland,603 - CELLULITIS W/O MCC,7584
AL,Alabama,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,7584
NC,North Carolina,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7582
MO,Missouri,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7578
TN,Tennessee,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7571
TX,Texas,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7560
CO,Colorado,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7559
OH,Ohio,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7555
AR,Arkansas,811 - RED BLOOD CELL DISORDERS W MCC,7551
MT,Montana,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7541
DC,District of Columbia,603 - CELLULITIS W/O MCC,7540
MO,Missouri,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7539
FL,Florida,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,7533
IN,Indiana,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7530
VA,Virginia,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7529
MD,Maryland,812 - RED BLOOD CELL DISORDERS W/O MCC,7528
AR,Arkansas,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7526
PA,Pennsylvania,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",7523
IL,Illinois,176 - PULMONARY EMBOLISM W/O MCC,7522
MI,Michigan,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7520
GA,Georgia,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7518
ND,North Dakota,419 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W/O CC/MCC,7513
DE,Delaware,176 - PULMONARY EMBOLISM W/O MCC,7512
UT,Utah,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,7511
WY,Wyoming,603 - CELLULITIS W/O MCC,7510
VA,Virginia,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,7509
CA,California,638 - DIABETES W CC,7508
MA,Massachusetts,292 - HEART FAILURE & SHOCK W CC,7507
ME,Maine,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7506
SD,South Dakota,683 - RENAL FAILURE W CC,7502
SC,South Carolina,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",7501
DC,District of Columbia,202 - BRONCHITIS & ASTHMA W CC/MCC,7499
FL,Florida,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7497
FL,Florida,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7496
ND,North Dakota,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",7494
AZ,Arizona,194 - SIMPLE PNEUMONIA & PLEURISY W CC,7494
NJ,New Jersey,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,7490
NE,Nebraska,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7489
DE,Delaware,699 - OTHER KIDNEY & URINARY TRACT DIAGNOSES W CC,7489
NH,New Hampshire,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,7489
IL,Illinois,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,7487
MI,Michigan,176 - PULMONARY EMBOLISM W/O MCC,7485
ME,Maine,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",7484
NM,New Mexico,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,7480
WV,West Virginia,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,7476
NE,Nebraska,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,7475
CO,Colorado,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,7474
